"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date"
"Resort Hotel",0,193,2017,"July",31,31,1,3,3,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240",NULL,0,"Transient","224",0,3,"Check-Out","2017-08-04"
"Resort Hotel",1,134,2017,"July",31,31,1,4,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient","224",0,1,"Canceled","2017-03-21"
"Resort Hotel",1,24,2017,"August",33,15,2,5,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","224",0,1,"Canceled","2017-08-03"
"City Hotel",1,81,2017,"July",31,31,1,4,3,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","224",0,2,"Canceled","2017-05-12"
"City Hotel",0,16,2017,"May",19,11,0,3,2,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","7",NULL,0,"Transient","224",0,1,"Check-Out","2017-05-14"
"Resort Hotel",0,124,2017,"July",29,21,0,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,4,"E","F",1,"No Deposit","240",NULL,0,"Transient","224",1,3,"Check-Out","2017-07-23"
"Resort Hotel",0,43,2017,"July",28,12,1,4,3,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",3,"No Deposit","240",NULL,0,"Transient","224",0,1,"Check-Out","2017-07-17"
"City Hotel",0,28,2017,"April",17,24,1,4,2,2,0,"BB","FRA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-29"
"City Hotel",0,36,2017,"April",16,22,2,4,2,2,0,"BB","NLD","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","8",NULL,0,"Transient","224",0,1,"Check-Out","2017-04-28"
"City Hotel",0,38,2017,"April",17,24,1,3,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9",NULL,0,"Transient","224",0,3,"Check-Out","2017-04-28"
"City Hotel",0,28,2017,"April",17,24,1,3,2,2,0,"BB","MAR","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-28"
"City Hotel",0,103,2017,"April",17,23,2,1,2,2,0,"HB","FRA","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","83",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-26"
"City Hotel",0,35,2017,"April",16,18,0,2,2,2,0,"BB","GBR","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,1,"Check-Out","2017-04-20"
"City Hotel",0,30,2017,"April",16,17,1,1,2,2,0,"BB","NZL","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-19"
"Resort Hotel",0,37,2015,"December",53,30,0,3,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",2,"No Deposit",NULL,NULL,0,"Transient","224",0,2,"Check-Out","2016-01-02"
"City Hotel",0,85,2017,"April",16,16,1,0,2,2,0,"BB","DEU","Direct","Direct",0,0,0,"E","E",0,"No Deposit","14",NULL,0,"Transient","224",1,0,"Check-Out","2017-04-17"
"City Hotel",0,32,2017,"April",15,15,0,1,2,1,0,"BB","DEU","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-16"
"City Hotel",0,24,2015,"October",43,24,0,1,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Contract","224",1,3,"Check-Out","2015-10-25"
"City Hotel",0,14,2017,"April",15,12,0,1,2,2,0,"BB","ESP","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-13"
"City Hotel",0,8,2017,"April",14,5,0,2,2,2,0,"BB","IND","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-07"
"City Hotel",0,6,2017,"April",14,2,2,1,2,2,0,"BB","FRA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-05"
"City Hotel",0,18,2017,"April",13,1,2,1,2,1,0,"BB","FRA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","8",NULL,0,"Transient","224",0,0,"Check-Out","2017-04-04"
"Resort Hotel",0,8,2016,"July",28,5,0,2,2,2,0,"BB","USA","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240",NULL,0,"Transient-Party","224",0,0,"Check-Out","2016-07-07"
"Resort Hotel",0,27,2016,"July",29,11,1,3,3,1,0,"BB","IRL","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240",NULL,0,"Transient","224",0,0,"Check-Out","2016-07-15"
"Resort Hotel",0,5,2016,"August",36,30,0,4,2,2,0,"BB","PRT","Direct","Direct",0,0,0,"H","H",0,"No Deposit","250","439",0,"Transient","224",0,0,"Check-Out","2016-09-03"
"Resort Hotel",0,159,2016,"July",30,18,1,5,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","224",1,1,"Check-Out","2016-07-24"
"Resort Hotel",0,76,2016,"July",29,16,2,6,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","224",0,1,"Check-Out","2016-07-24"
"City Hotel",0,5,2016,"November",46,8,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9",NULL,0,"Transient","224",1,3,"Check-Out","2016-11-09"
"Resort Hotel",0,22,2016,"August",36,28,2,2,2,0,0,"HB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","224",1,0,"Check-Out","2016-09-01"
"City Hotel",0,22,2016,"September",40,25,2,4,2,2,0,"BB","BEL","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","224",0,1,"Check-Out","2016-10-01"
"Resort Hotel",0,17,2016,"August",33,8,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","224",0,0,"Check-Out","2016-08-12"
"City Hotel",0,0,2016,"August",33,10,0,1,2,1,0,"BB","ESP","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14",NULL,0,"Transient","224",1,2,"Check-Out","2016-08-11"
"Resort Hotel",0,187,2016,"August",34,15,1,3,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240",NULL,0,"Transient","224",1,2,"Check-Out","2016-08-19"
"Resort Hotel",0,13,2016,"August",33,8,1,3,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","224",0,0,"Check-Out","2016-08-12"
"Resort Hotel",0,57,2016,"August",34,15,1,1,1,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240",NULL,0,"Transient","224",0,1,"Check-Out","2016-08-17"
"Resort Hotel",1,55,2015,"August",34,16,2,5,2,1,0,"HB","PRT","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","242",NULL,0,"Transient","223.99",0,3,"Canceled","2015-07-18"
"City Hotel",0,39,2016,"August",33,13,0,1,2,2,0,"BB","DEU","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","7",NULL,0,"Transient","223.76",0,1,"Check-Out","2016-08-14"
"City Hotel",0,45,2016,"July",31,27,0,1,4,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","7",NULL,0,"Transient","223.75",0,2,"Check-Out","2016-07-28"
"Resort Hotel",0,5,2016,"September",38,16,2,2,2,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240",NULL,0,"Transient","223.75",0,2,"Check-Out","2016-09-20"
"Resort Hotel",1,40,2017,"August",31,4,2,2,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","223.75",0,1,"Canceled","2017-06-27"
"Resort Hotel",0,173,2017,"July",31,31,3,9,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient","223.67",0,2,"Check-Out","2017-08-12"
"Resort Hotel",0,16,2017,"August",31,4,1,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","223.67",0,3,"Check-Out","2017-08-07"
"City Hotel",1,65,2017,"July",30,23,2,3,3,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","9",NULL,0,"Transient","223.6",0,0,"Canceled","2017-05-20"
"Resort Hotel",0,24,2017,"August",34,22,0,5,2,0,0,"HB","PRT","Online TA","Direct",0,0,0,"A","A",0,"No Deposit","241",NULL,0,"Transient","223.6",1,1,"Check-Out","2017-08-27"
"Resort Hotel",0,75,2017,"June",24,15,2,5,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"G","G",1,"No Deposit","240",NULL,0,"Transient","223.57",0,1,"Check-Out","2017-06-22"
"Resort Hotel",1,131,2017,"July",27,4,2,5,3,1,0,"BB","PRT","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240",NULL,0,"Transient","223.57",0,0,"Canceled","2017-03-03"
"City Hotel",0,116,2016,"August",33,11,1,3,3,0,0,"BB","NOR","Direct","Direct",0,0,0,"G","G",0,"No Deposit","14",NULL,0,"Transient","223.55",0,2,"Check-Out","2016-08-15"
"Resort Hotel",0,134,2017,"August",31,1,2,10,2,0,0,"BB","PRT","Direct","Direct",0,0,2,"F","F",0,"No Deposit","250",NULL,0,"Transient","223.5",1,4,"Check-Out","2017-08-13"
"Resort Hotel",0,169,2017,"July",30,29,2,4,2,2,0,"HB","CHE","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250",NULL,0,"Transient","223.5",0,1,"Check-Out","2017-08-04"
"Resort Hotel",0,131,2017,"July",27,6,2,4,2,2,0,"BB","RUS","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240",NULL,0,"Transient","223.33",0,0,"Check-Out","2017-07-12"
"City Hotel",1,105,2017,"May",19,7,2,4,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","223.33",0,0,"Canceled","2017-01-22"
"City Hotel",0,32,2017,"June",23,7,2,4,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","223.33",0,1,"Check-Out","2017-06-13"
"City Hotel",0,63,2017,"April",14,4,0,4,2,3,0,"BB","FRA","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","7",NULL,0,"Transient","223.32",0,1,"Check-Out","2017-04-08"
"Resort Hotel",1,88,2016,"August",36,30,2,5,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240",NULL,0,"Transient","223.29",0,0,"Canceled","2016-06-15"
"City Hotel",0,58,2017,"May",19,12,0,1,2,0,0,"HB","AUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9",NULL,0,"Transient","223.2",0,3,"Check-Out","2017-05-13"
"City Hotel",0,53,2016,"October",41,8,3,6,2,0,0,"BB","USA","Direct","Direct",0,0,0,"G","G",0,"No Deposit","14",NULL,0,"Transient","223.2",0,1,"Check-Out","2016-10-17"
"Resort Hotel",0,182,2017,"July",30,29,3,6,2,2,0,"HB","ESP","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250",NULL,0,"Transient","223.14",0,1,"Check-Out","2017-08-07"
"Resort Hotel",0,183,2017,"August",32,6,2,4,1,2,0,"HB","GBR","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","241",NULL,0,"Transient","223.07",0,1,"Check-Out","2017-08-12"
"City Hotel",1,33,2017,"August",35,27,2,1,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","223",0,0,"Canceled","2017-08-17"
"City Hotel",0,22,2017,"March",9,4,2,2,2,2,0,"BB","USA","Direct","Direct",0,0,0,"G","G",0,"No Deposit","14",NULL,0,"Transient","223",0,0,"Check-Out","2017-03-08"
"Resort Hotel",0,150,2017,"July",27,8,2,6,2,1,0,"Undefined","PRT","Direct","Direct",0,0,0,"A","A",1,"No Deposit","250",NULL,0,"Transient","223",0,2,"Check-Out","2017-07-16"
"Resort Hotel",0,170,2016,"September",37,6,0,2,2,0,1,"BB","CHE","Direct","Direct",0,0,0,"G","G",4,"No Deposit","250",NULL,0,"Transient","223",1,1,"Check-Out","2016-09-08"
"Resort Hotel",0,17,2015,"August",32,7,1,2,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","C",0,"No Deposit","242",NULL,0,"Transient","223",0,0,"Check-Out","2015-08-10"
"Resort Hotel",0,136,2016,"August",32,4,0,2,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","240",NULL,0,"Transient","223",0,1,"Check-Out","2016-08-06"
"Resort Hotel",0,102,2017,"July",28,15,2,3,2,0,0,"BB","ROU","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","240",NULL,0,"Transient","223",0,1,"Check-Out","2017-07-20"
"Resort Hotel",0,87,2017,"July",28,13,2,6,2,1,0,"BB","SWE","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","241",NULL,0,"Transient","223",0,1,"Check-Out","2017-07-21"
"City Hotel",1,180,2017,"August",32,8,2,6,2,0,0,"HB","AUT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","223",0,1,"Canceled","2017-03-01"
"Resort Hotel",0,45,2016,"July",31,24,2,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient-Party","223",1,1,"Check-Out","2016-07-26"
"Resort Hotel",1,24,2017,"April",16,18,0,5,3,1,0,"HB","ESP","Online TA","TA/TO",0,0,0,"H","H",0,"No Deposit","240",NULL,0,"Transient","223",0,0,"Canceled","2017-04-06"
"Resort Hotel",0,56,2016,"August",32,5,2,2,2,0,0,"BB","MAR","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","223",1,1,"Check-Out","2016-08-09"
"Resort Hotel",0,38,2015,"August",33,14,0,2,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","242",NULL,0,"Transient","223",0,1,"Check-Out","2015-08-16"
"Resort Hotel",0,97,2016,"August",32,1,2,5,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","223",1,2,"Check-Out","2016-08-08"
"Resort Hotel",0,7,2016,"August",35,26,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient-Party","223",1,1,"Check-Out","2016-08-28"
"Resort Hotel",1,43,2017,"June",22,2,3,7,2,2,0,"HB","KAZ","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240",NULL,0,"Transient","223",0,1,"Canceled","2017-05-20"
"Resort Hotel",1,159,2016,"July",31,24,2,2,2,2,0,"Undefined","PRT","Offline TA/TO","TA/TO",0,0,0,"C","C",0,"No Deposit","196",NULL,0,"Transient","223",0,1,"Canceled","2016-03-07"
"City Hotel",0,15,2017,"February",7,13,1,3,2,0,0,"BB","USA","Direct","Direct",0,0,0,"G","G",3,"No Deposit","14",NULL,0,"Transient","223",0,1,"Check-Out","2017-02-17"
"City Hotel",0,5,2017,"January",4,25,4,13,2,2,0,"BB","AGO","Online TA","TA/TO",0,0,0,"F","G",1,"No Deposit","9",NULL,0,"Transient","223",0,0,"Check-Out","2017-02-11"
"City Hotel",1,36,2017,"August",35,27,2,1,3,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","9",NULL,0,"Transient","223",0,1,"Canceled","2017-07-25"
"City Hotel",0,0,2016,"May",21,19,0,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","E",0,"No Deposit","9",NULL,0,"Transient","223",0,0,"Check-Out","2016-05-20"
"Resort Hotel",0,1,2017,"April",14,8,0,1,2,2,0,"HB","ESP","Online TA","TA/TO",0,0,0,"H","H",1,"No Deposit","240",NULL,0,"Transient","223",1,0,"Check-Out","2017-04-09"
"Resort Hotel",1,17,2017,"June",23,9,2,3,2,1,0,"HB","PRT","Direct","Direct",0,0,0,"E","E",1,"No Deposit","250",NULL,0,"Transient","223",0,0,"Canceled","2017-05-24"
"Resort Hotel",0,129,2017,"July",28,10,2,5,2,2,0,"HB","PRT","Direct","Direct",0,0,0,"C","C",1,"No Deposit","250",NULL,0,"Transient","222.93",1,0,"Check-Out","2017-07-17"
"Resort Hotel",0,25,2017,"August",35,30,2,5,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240",NULL,0,"Transient","222.86",1,1,"Check-Out","2017-09-06"
"Resort Hotel",0,35,2017,"August",33,16,0,2,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","241",NULL,0,"Transient","222.8",1,1,"Check-Out","2017-08-18"
"Resort Hotel",0,1,2015,"July",30,24,1,2,3,0,0,"BB","RUS","Online TA","TA/TO",0,0,0,"H","H",2,"No Deposit","240",NULL,0,"Transient","222.67",0,0,"Check-Out","2015-07-27"
"City Hotel",1,15,2017,"July",30,29,2,5,3,0,0,"BB","SWE","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9",NULL,0,"Transient","222.57",0,1,"Canceled","2017-07-16"
"City Hotel",1,15,2017,"July",30,29,2,5,3,0,0,"BB","CN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9",NULL,0,"Transient","222.57",0,0,"Canceled","2017-07-14"
"Resort Hotel",1,65,2016,"August",33,8,3,9,2,0,0,"BB","ESP","Direct","Direct",0,0,0,"C","C",0,"No Deposit","250",NULL,0,"Transient","222.5",0,0,"Canceled","2016-06-06"
"Resort Hotel",0,31,2016,"December",53,30,0,2,1,0,0,"HB",NULL,"Groups","Direct",0,0,0,"A","A",1,"No Deposit",NULL,NULL,0,"Transient-Party","222.5",0,1,"Check-Out","2017-01-01"
"Resort Hotel",1,13,2017,"August",35,31,1,3,2,2,0,"BB","ITA","Online TA","TA/TO",0,0,0,"C","C",0,"No Deposit","240",NULL,0,"Transient","222.5",0,1,"Canceled","2017-08-19"
"Resort Hotel",0,31,2016,"December",53,30,0,2,1,0,0,"HB","PRT","Groups","Direct",1,0,1,"A","A",3,"No Deposit",NULL,NULL,0,"Transient-Party","222.5",0,0,"Check-Out","2017-01-01"
"Resort Hotel",0,194,2017,"August",33,14,2,5,3,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"E","E",0,"No Deposit","40",NULL,0,"Transient","222.39",0,0,"Check-Out","2017-08-21"
"Resort Hotel",0,136,2016,"August",34,20,2,5,3,0,0,"HB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","181",NULL,0,"Transient","222.38",0,0,"Check-Out","2016-08-27"
"City Hotel",0,172,2016,"July",30,23,2,2,2,2,0,"BB","BEL","Direct","Direct",0,0,0,"G","G",0,"No Deposit","14",NULL,0,"Transient","222.35",1,0,"Check-Out","2016-07-27"
"Resort Hotel",0,13,2017,"August",33,17,2,4,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",2,"No Deposit","250",NULL,0,"Transient","222.33",1,1,"Check-Out","2017-08-23"
"Resort Hotel",1,154,2016,"July",31,25,1,5,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"E","E",1,"No Deposit","240",NULL,0,"Transient","222.33",0,1,"Canceled","2016-03-24"
"City Hotel",0,67,2016,"August",32,1,1,2,3,1,0,"BB","IRL","Direct","Direct",0,0,0,"G","G",0,"No Deposit","14",NULL,0,"Transient","222.3",0,0,"Check-Out","2016-08-04"
"City Hotel",1,122,2017,"July",28,12,0,2,3,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9",NULL,0,"Transient","222.3",0,0,"Canceled","2017-03-14"
"City Hotel",0,180,2017,"August",34,25,2,4,3,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9",NULL,0,"Transient","222.3",1,0,"Check-Out","2017-08-31"
"Resort Hotel",0,318,2017,"July",30,25,2,5,2,1,1,"HB","PRT","Direct","Direct",0,0,0,"G","G",3,"No Deposit","250",NULL,0,"Transient","222.26",1,2,"Check-Out","2017-08-01"
"Resort Hotel",0,21,2015,"August",33,13,2,3,2,1,0,"BB","PRT","Direct","Direct",0,0,0,"D","E",0,"No Deposit",NULL,NULL,0,"Transient-Party","222.2",0,2,"Check-Out","2015-08-18"
"Resort Hotel",0,21,2015,"August",33,13,2,3,3,0,0,"BB",NULL,"Direct","Direct",0,0,0,"D","E",1,"No Deposit",NULL,NULL,0,"Transient-Party","222.2",0,1,"Check-Out","2015-08-18"
"City Hotel",1,101,2016,"October",44,23,2,5,2,2,0,"HB","FRA","Online TA","TA/TO",0,0,0,"F","F",0,"No Deposit","9",NULL,0,"Transient","222.17",0,0,"Canceled","2016-07-18"
"Resort Hotel",1,82,2015,"August",31,1,2,5,2,2,0,"BB","PRT","Online TA","TA/TO",0,0,0,"G","G",0,"No Deposit","240",NULL,0,"Transient","222.14",0,0,"Canceled","2015-06-11"
"Resort Hotel",1,56,2015,"August",34,20,2,4,3,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","242",NULL,0,"Transient","222.07",0,0,"Canceled","2015-06-30"
"Resort Hotel",0,138,2017,"May",22,28,4,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","40",NULL,0,"Contract","222.02",0,0,"Check-Out","2017-06-08"
"Resort Hotel",0,9,2017,"July",29,21,0,2,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","241",NULL,0,"Transient","222",0,1,"Check-Out","2017-07-23"
"City Hotel",0,69,2017,"May",19,13,2,1,2,1,0,"BB","ITA","Online TA","TA/TO",0,0,0,"E","F",1,"No Deposit","9",NULL,0,"Transient","222",0,2,"Check-Out","2017-05-16"
"Resort Hotel",0,56,2017,"August",35,27,2,2,2,0,0,"HB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient-Party","222",0,3,"Check-Out","2017-08-31"
"Resort Hotel",0,5,2017,"July",29,20,0,1,2,0,0,"HB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","240",NULL,0,"Transient","222",0,1,"Check-Out","2017-07-21"
"Resort Hotel",0,108,2016,"August",33,12,2,3,2,0,1,"FB","ESP","Online TA","TA/TO",0,0,0,"D","D",1,"No Deposit","5",NULL,0,"Transient","222",0,1,"Check-Out","2016-08-17"
"Resort Hotel",1,18,2017,"June",25,21,1,4,2,0,0,"BB","IDN","Direct","Direct",0,0,0,"G","G",0,"No Deposit","250",NULL,0,"Transient","222",0,2,"Canceled","2017-06-12"
"Resort Hotel",0,37,2015,"August",34,21,2,5,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Check-Out","2015-08-28"
"Resort Hotel",1,165,2016,"August",34,18,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Canceled","2016-04-27"
"Resort Hotel",1,165,2016,"August",34,18,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Canceled","2016-04-27"
"Resort Hotel",0,160,2017,"July",30,25,0,5,2,0,0,"HB","PRT","Direct","Direct",0,0,0,"D","D",4,"No Deposit","250",NULL,0,"Transient","222",0,1,"Check-Out","2017-07-30"
"Resort Hotel",1,95,2017,"August",32,10,2,4,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","242",NULL,0,"Transient","222",0,1,"Canceled","2017-05-10"
"Resort Hotel",1,165,2016,"August",34,18,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Canceled","2016-04-27"
"Resort Hotel",1,165,2016,"August",34,18,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Canceled","2016-04-27"
"Resort Hotel",1,165,2016,"August",34,18,0,3,2,0,0,"HB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,0,"Canceled","2016-04-27"
"Resort Hotel",1,198,2017,"July",30,27,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient","222",0,2,"Canceled","2017-05-14"
"Resort Hotel",1,245,2017,"August",33,17,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"E","E",2,"No Deposit","240",NULL,0,"Transient","222",0,2,"Canceled","2017-06-03"
"Resort Hotel",0,7,2017,"August",34,25,0,2,3,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","241",NULL,0,"Transient","222",0,1,"Check-Out","2017-08-27"
"Resort Hotel",1,245,2017,"August",33,17,2,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"E","E",2,"No Deposit","240",NULL,0,"Transient","222",0,2,"Canceled","2017-05-01"
"Resort Hotel",0,17,2016,"August",36,28,2,1,2,0,0,"HB","ESP","Direct","Direct",0,0,0,"A","A",0,"No Deposit","250",NULL,0,"Transient","222",1,1,"Check-Out","2016-08-31"
"Resort Hotel",1,76,2017,"July",28,10,1,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,1,"Canceled","2017-06-30"
"Resort Hotel",1,198,2017,"July",30,27,2,5,2,0,0,"HB","GBR","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient","222",0,2,"Canceled","2017-05-14"
"Resort Hotel",1,223,2017,"August",34,23,2,5,2,0,0,"HB","RUS","Online TA","TA/TO",0,0,0,"E","E",0,"No Deposit","240",NULL,0,"Transient","222",0,2,"Canceled","2017-01-31"
"Resort Hotel",0,66,2016,"July",30,23,2,5,3,1,0,"BB","PRT","Direct","Direct",0,0,0,"C","C",0,"No Deposit","250",NULL,0,"Transient","222",0,1,"Check-Out","2016-07-30"
"Resort Hotel",1,76,2017,"July",28,10,1,4,2,0,0,"HB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","240",NULL,0,"Transient","222",0,1,"Canceled","2017-06-30"
